grain,grain_key,category,forecast_month,predicted_units,lower_bound,upper_bound,mae,mape_pct,model_used,confidence
sku,1ec486885049bbb9b79351d150ed18c4,fashion_bags_accessories,2018-07-01,4.2,1.2,7.3,1.61,70.2,HW-trend,low
sku,1ec486885049bbb9b79351d150ed18c4,fashion_bags_accessories,2018-08-01,4.4,1.4,7.5,1.61,70.2,HW-trend,low
sku,1ec486885049bbb9b79351d150ed18c4,fashion_bags_accessories,2018-09-01,4.6,1.6,7.7,1.61,70.2,HW-trend,low
sku,2028bf1b01cafb2d2b1901fca4083222,perfumery,2018-09-01,4.5,0.0,17.0,4.08,100.0,HW-trend,low
sku,2028bf1b01cafb2d2b1901fca4083222,perfumery,2018-10-01,4.5,0.0,17.0,4.08,100.0,HW-trend,low
sku,2028bf1b01cafb2d2b1901fca4083222,perfumery,2018-11-01,4.4,0.0,17.0,4.08,100.0,HW-trend,low
sku,2029248294c186017ecfc48cecd47bbd,garden_tools,2018-01-01,0.8,0.0,3.7,1.47,113.3,HW-trend,low
sku,2029248294c186017ecfc48cecd47bbd,garden_tools,2018-02-01,0.6,0.0,3.6,1.47,113.3,HW-trend,low
sku,2029248294c186017ecfc48cecd47bbd,garden_tools,2018-03-01,0.5,0.0,3.4,1.47,113.3,HW-trend,low
sku,2083a6feb4bbb31f6abc92fc24e468c0,telephony,2018-06-01,2.0,0.0,5.5,2.33,44.6,HW-trend,medium
sku,2083a6feb4bbb31f6abc92fc24e468c0,telephony,2018-07-01,2.0,0.0,5.5,2.33,44.6,HW-trend,medium
sku,2083a6feb4bbb31f6abc92fc24e468c0,telephony,2018-08-01,2.0,0.0,5.5,2.33,44.6,HW-trend,medium
sku,20f160a9cf2e856ee5eba259e9ae33f9,perfumery,2018-08-01,0.0,0.0,5.3,0.33,100.0,HW-trend,low
sku,20f160a9cf2e856ee5eba259e9ae33f9,perfumery,2018-09-01,0.0,0.0,5.3,0.33,100.0,HW-trend,low
sku,20f160a9cf2e856ee5eba259e9ae33f9,perfumery,2018-10-01,0.0,0.0,5.3,0.33,100.0,HW-trend,low
sku,2136c70bbe723d338fab53da3c03e6dc,watches_gifts,2018-09-01,3.9,0.0,10.4,1.49,13.5,HW-trend,high
sku,2136c70bbe723d338fab53da3c03e6dc,watches_gifts,2018-10-01,3.9,0.0,10.4,1.49,13.5,HW-trend,high
sku,2136c70bbe723d338fab53da3c03e6dc,watches_gifts,2018-11-01,4.0,0.0,10.5,1.49,13.5,HW-trend,high
sku,21fb5057dd6a737df6851a7ab7a130da,furniture_decor,2018-04-01,1.5,0.0,5.0,0.77,15.4,HW-trend,high
sku,21fb5057dd6a737df6851a7ab7a130da,furniture_decor,2018-05-01,1.5,0.0,5.0,0.77,15.4,HW-trend,high
sku,21fb5057dd6a737df6851a7ab7a130da,furniture_decor,2018-06-01,1.5,0.0,5.0,0.77,15.4,HW-trend,high
sku,2291d090b69f60fc0ffd95ae394daa77,cool_stuff,2017-12-01,0.9,0.0,4.1,1.07,51.8,HW-trend,low
sku,2291d090b69f60fc0ffd95ae394daa77,cool_stuff,2018-01-01,0.7,0.0,4.0,1.07,51.8,HW-trend,low
sku,2291d090b69f60fc0ffd95ae394daa77,cool_stuff,2018-02-01,0.5,0.0,3.8,1.07,51.8,HW-trend,low
sku,22c5ddc22ea8cae84fc9917def682dc6,perfumery,2018-07-01,0.7,0.0,5.9,0.86,100.0,HW-trend,low
sku,22c5ddc22ea8cae84fc9917def682dc6,perfumery,2018-08-01,0.7,0.0,5.8,0.86,100.0,HW-trend,low
sku,22c5ddc22ea8cae84fc9917def682dc6,perfumery,2018-09-01,0.6,0.0,5.8,0.86,100.0,HW-trend,low
sku,23365beed316535b4105bd800c46670e,telephony,2018-03-01,0.0,0.0,6.1,0.67,100.0,HW-trend,low
sku,23365beed316535b4105bd800c46670e,telephony,2018-04-01,0.0,0.0,6.1,0.67,100.0,HW-trend,low
sku,23365beed316535b4105bd800c46670e,telephony,2018-05-01,0.0,0.0,6.1,0.67,100.0,HW-trend,low
sku,23bcd6822a33df5534f9b290216eec1f,toys,2018-07-01,1.1,0.0,5.8,2.41,180.0,HW-trend,low
sku,23bcd6822a33df5534f9b290216eec1f,toys,2018-08-01,0.9,0.0,5.7,2.41,180.0,HW-trend,low
sku,23bcd6822a33df5534f9b290216eec1f,toys,2018-09-01,0.8,0.0,5.6,2.41,180.0,HW-trend,low
sku,2423252b2432f1803e4f29e0974c6cf7,toys,2018-02-01,6.0,0.0,12.1,17.33,1183.3,HW-trend,low
sku,2423252b2432f1803e4f29e0974c6cf7,toys,2018-03-01,6.6,0.5,12.7,17.33,1183.3,HW-trend,low
sku,2423252b2432f1803e4f29e0974c6cf7,toys,2018-04-01,7.3,1.2,13.4,17.33,1183.3,HW-trend,low
sku,247fa5b4e2f524a22b21ef256ffc23e4,computers_accessories,2018-04-01,1.8,0.1,3.6,2.33,100.0,HW-trend,low
sku,247fa5b4e2f524a22b21ef256ffc23e4,computers_accessories,2018-05-01,1.7,0.0,3.5,2.33,100.0,HW-trend,low
sku,247fa5b4e2f524a22b21ef256ffc23e4,computers_accessories,2018-06-01,1.5,0.0,3.3,2.33,100.0,HW-trend,low
sku,2481a472d98c582b46bc2dfeae6f539f,furniture_decor,2018-09-01,0.4,0.0,3.3,0.35,100.0,HW-trend,low
sku,2481a472d98c582b46bc2dfeae6f539f,furniture_decor,2018-10-01,0.3,0.0,3.3,0.35,100.0,HW-trend,low
sku,2481a472d98c582b46bc2dfeae6f539f,furniture_decor,2018-11-01,0.2,0.0,3.2,0.35,100.0,HW-trend,low
sku,24c66f106f642621e524291a895c9032,health_beauty,2018-09-01,4.6,0.0,15.8,7.35,97.4,HW-trend,low
sku,24c66f106f642621e524291a895c9032,health_beauty,2018-10-01,4.5,0.0,15.7,7.35,97.4,HW-trend,low
sku,24c66f106f642621e524291a895c9032,health_beauty,2018-11-01,4.4,0.0,15.5,7.35,97.4,HW-trend,low
sku,25e2023ed83352bde98dc1490d14c3d8,toys,2018-09-01,2.9,0.0,11.1,1.95,45.0,HW-trend,medium
sku,25e2023ed83352bde98dc1490d14c3d8,toys,2018-10-01,2.9,0.0,11.1,1.95,45.0,HW-trend,medium
sku,25e2023ed83352bde98dc1490d14c3d8,toys,2018-11-01,3.0,0.0,11.2,1.95,45.0,HW-trend,medium
sku,25f86162fee18735fffdb762dcb10d7c,bed_bath_table,2018-08-01,0.4,0.0,6.3,4.43,297.0,HW-trend,low
sku,25f86162fee18735fffdb762dcb10d7c,bed_bath_table,2018-09-01,0.0,0.0,5.9,4.43,297.0,HW-trend,low
sku,25f86162fee18735fffdb762dcb10d7c,bed_bath_table,2018-10-01,0.0,0.0,5.9,4.43,297.0,HW-trend,low
sku,261244fc4d0197d8772346872f5b0f5e,kitchen_dining_laundry_garden_furniture,2018-09-01,0.5,0.0,5.2,0.98,23.6,HW-trend,medium
sku,261244fc4d0197d8772346872f5b0f5e,kitchen_dining_laundry_garden_furniture,2018-10-01,0.3,0.0,5.0,0.98,23.6,HW-trend,medium
sku,261244fc4d0197d8772346872f5b0f5e,kitchen_dining_laundry_garden_furniture,2018-11-01,0.2,0.0,4.9,0.98,23.6,HW-trend,medium
sku,281bbfe70848e0b304bef88fc2caf2c3,baby,2018-09-01,3.7,0.9,6.4,1.18,71.4,HW-trend,low
sku,281bbfe70848e0b304bef88fc2caf2c3,baby,2018-10-01,3.9,1.2,6.7,1.18,71.4,HW-trend,low
sku,281bbfe70848e0b304bef88fc2caf2c3,baby,2018-11-01,4.2,1.5,7.0,1.18,71.4,HW-trend,low
sku,283dc451ad3918badb976d56ff887289,bed_bath_table,2018-09-01,1.0,0.0,4.4,1.31,96.2,HW-trend,low
sku,283dc451ad3918badb976d56ff887289,bed_bath_table,2018-10-01,0.8,0.0,4.3,1.31,96.2,HW-trend,low
sku,283dc451ad3918badb976d56ff887289,bed_bath_table,2018-11-01,0.7,0.0,4.1,1.31,96.2,HW-trend,low
sku,288dbc06591742c5d7fe90fbfb08943e,furniture_decor,2018-09-01,1.2,0.0,3.9,0.8,34.5,HW-trend,medium
sku,288dbc06591742c5d7fe90fbfb08943e,furniture_decor,2018-10-01,1.1,0.0,3.9,0.8,34.5,HW-trend,medium
sku,288dbc06591742c5d7fe90fbfb08943e,furniture_decor,2018-11-01,1.1,0.0,3.9,0.8,34.5,HW-trend,medium
sku,28a652ff04e43c1bc57937a9f8770f9b,stationery,2018-08-01,0.9,0.0,3.3,0.67,100.0,HW-trend,low
sku,28a652ff04e43c1bc57937a9f8770f9b,stationery,2018-09-01,0.8,0.0,3.2,0.67,100.0,HW-trend,low
sku,28a652ff04e43c1bc57937a9f8770f9b,stationery,2018-10-01,0.7,0.0,3.1,0.67,100.0,HW-trend,low
sku,28b4eced95a52d9c437a4caf9d311b95,furniture_decor,2018-08-01,3.6,0.5,6.7,3.33,249.0,HW-trend,low
sku,28b4eced95a52d9c437a4caf9d311b95,furniture_decor,2018-09-01,3.9,0.7,7.0,3.33,249.0,HW-trend,low
sku,28b4eced95a52d9c437a4caf9d311b95,furniture_decor,2018-10-01,4.1,1.0,7.2,3.33,249.0,HW-trend,low
sku,29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,2018-05-01,3.7,0.0,11.7,3.26,52.4,HW-trend,low
sku,29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,2018-06-01,3.1,0.0,11.2,3.26,52.4,HW-trend,low
sku,29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,2018-07-01,2.6,0.0,10.6,3.26,52.4,HW-trend,low
sku,2a2d22ae30e026f1893083c8405ca522,bed_bath_table,2018-07-01,0.0,0.0,7.5,1.0,100.0,HW-trend,low
sku,2a2d22ae30e026f1893083c8405ca522,bed_bath_table,2018-08-01,0.0,0.0,7.5,1.0,100.0,HW-trend,low
sku,2a2d22ae30e026f1893083c8405ca522,bed_bath_table,2018-09-01,0.0,0.0,7.5,1.0,100.0,HW-trend,low
sku,2a5806f10d0f00e5ad032dd2e3c8806e,office_furniture,2018-08-01,5.1,0.5,9.8,0.86,15.9,HW-trend,high
sku,2a5806f10d0f00e5ad032dd2e3c8806e,office_furniture,2018-09-01,5.4,0.8,10.0,0.86,15.9,HW-trend,high
sku,2a5806f10d0f00e5ad032dd2e3c8806e,office_furniture,2018-10-01,5.6,1.0,10.2,0.86,15.9,HW-trend,high
sku,2b0ee2d07306f7c9ac55a43166e9bb4b,bed_bath_table,2018-06-01,0.1,0.0,3.0,3.53,105.0,HW-trend,low
sku,2b0ee2d07306f7c9ac55a43166e9bb4b,bed_bath_table,2018-07-01,0.0,0.0,2.9,3.53,105.0,HW-trend,low
sku,2b0ee2d07306f7c9ac55a43166e9bb4b,bed_bath_table,2018-08-01,0.0,0.0,2.9,3.53,105.0,HW-trend,low
sku,2b4609f8948be18874494203496bc318,health_beauty,2018-09-01,5.3,0.0,12.9,7.43,87.3,HW-trend,low
sku,2b4609f8948be18874494203496bc318,health_beauty,2018-10-01,3.7,0.0,11.2,7.43,87.3,HW-trend,low
sku,2b4609f8948be18874494203496bc318,health_beauty,2018-11-01,2.0,0.0,9.6,7.43,87.3,HW-trend,low
sku,2b7aa376a6e728560bddb5558cc48e89,office_furniture,2018-05-01,8.9,4.0,13.7,6.6,101.4,HW-trend,low
sku,2b7aa376a6e728560bddb5558cc48e89,office_furniture,2018-06-01,9.9,5.0,14.7,6.6,101.4,HW-trend,low
sku,2b7aa376a6e728560bddb5558cc48e89,office_furniture,2018-07-01,10.9,6.0,15.8,6.6,101.4,HW-trend,low
sku,2ffdf10e724b958c0f7ea69e97d32f64,watches_gifts,2018-09-01,3.0,0.0,9.6,5.52,131.1,HW-trend,low
sku,2ffdf10e724b958c0f7ea69e97d32f64,watches_gifts,2018-10-01,3.1,0.0,9.6,5.52,131.1,HW-trend,low
sku,2ffdf10e724b958c0f7ea69e97d32f64,watches_gifts,2018-11-01,3.2,0.0,9.7,5.52,131.1,HW-trend,low
sku,30469bb5ea377eae7121981e2f0778e4,sports_leisure,2018-04-01,1.6,0.0,4.2,0.48,33.3,HW-trend,medium
sku,30469bb5ea377eae7121981e2f0778e4,sports_leisure,2018-05-01,1.6,0.0,4.1,0.48,33.3,HW-trend,medium
sku,30469bb5ea377eae7121981e2f0778e4,sports_leisure,2018-06-01,1.6,0.0,4.1,0.48,33.3,HW-trend,medium
sku,30ac6df06dc59ad72cf2f158fc2d904c,housewares,2018-06-01,12.5,4.2,20.8,8.78,103.5,HW-trend,low
sku,30ac6df06dc59ad72cf2f158fc2d904c,housewares,2018-07-01,13.4,5.1,21.7,8.78,103.5,HW-trend,low
sku,30ac6df06dc59ad72cf2f158fc2d904c,housewares,2018-08-01,14.4,6.1,22.6,8.78,103.5,HW-trend,low
sku,30ccf4724f5227265f837e9ba0246278,luggage_accessories,2018-06-01,1.4,0.0,4.9,1.63,62.1,HW-trend,low
sku,30ccf4724f5227265f837e9ba0246278,luggage_accessories,2018-07-01,1.2,0.0,4.7,1.63,62.1,HW-trend,low
sku,30ccf4724f5227265f837e9ba0246278,luggage_accessories,2018-08-01,1.0,0.0,4.5,1.63,62.1,HW-trend,low
sku,31639956e7fac87ecfd9d608040638bd,cool_stuff,2018-07-01,0.0,0.0,2.9,0.53,98.0,HW-trend,low
sku,31639956e7fac87ecfd9d608040638bd,cool_stuff,2018-08-01,0.0,0.0,2.9,0.53,98.0,HW-trend,low
sku,31639956e7fac87ecfd9d608040638bd,cool_stuff,2018-09-01,0.0,0.0,2.9,0.53,98.0,HW-trend,low
sku,31b8e7c2a22f3dba5183cc110bdd72f7,electronics,2018-09-01,7.6,3.7,11.4,6.03,94.9,HW-trend,low
sku,31b8e7c2a22f3dba5183cc110bdd72f7,electronics,2018-10-01,8.6,4.8,12.5,6.03,94.9,HW-trend,low
sku,31b8e7c2a22f3dba5183cc110bdd72f7,electronics,2018-11-01,9.7,5.8,13.6,6.03,94.9,HW-trend,low
sku,31c79131e883e5fd8c4c85fe9f7d2bb2,telephony,2018-07-01,1.5,0.0,4.7,2.33,170.0,HW-trend,low
sku,31c79131e883e5fd8c4c85fe9f7d2bb2,telephony,2018-08-01,1.3,0.0,4.4,2.33,170.0,HW-trend,low
sku,31c79131e883e5fd8c4c85fe9f7d2bb2,telephony,2018-09-01,1.0,0.0,4.2,2.33,170.0,HW-trend,low
sku,3225c54bb2785c33f49f50398fcdb88c,watches_gifts,2018-07-01,5.5,0.7,10.2,3.89,265.2,HW-trend,low
sku,3225c54bb2785c33f49f50398fcdb88c,watches_gifts,2018-08-01,5.9,1.1,10.6,3.89,265.2,HW-trend,low
sku,3225c54bb2785c33f49f50398fcdb88c,watches_gifts,2018-09-01,6.3,1.5,11.0,3.89,265.2,HW-trend,low
sku,32e18e89237933ebdaaebd78a27e7fa1,housewares,2018-08-01,5.1,0.0,12.4,4.58,77.6,HW-trend,low
sku,32e18e89237933ebdaaebd78a27e7fa1,housewares,2018-09-01,5.5,0.0,12.8,4.58,77.6,HW-trend,low
sku,32e18e89237933ebdaaebd78a27e7fa1,housewares,2018-10-01,5.9,0.0,13.2,4.58,77.6,HW-trend,low
sku,3354a4e684f5e7199f9407db70ccd92b,cool_stuff,2018-09-01,15.5,1.4,29.6,49.67,621.7,HW-trend,low
sku,3354a4e684f5e7199f9407db70ccd92b,cool_stuff,2018-10-01,17.0,2.9,31.1,49.67,621.7,HW-trend,low
sku,3354a4e684f5e7199f9407db70ccd92b,cool_stuff,2018-11-01,18.5,4.4,32.6,49.67,621.7,HW-trend,low
sku,33ba4b29d820b397054cc97e892ab1bc,auto,2018-09-01,2.3,0.0,5.0,3.33,100.0,HW-trend,low
sku,33ba4b29d820b397054cc97e892ab1bc,auto,2018-10-01,2.0,0.0,4.8,3.33,100.0,HW-trend,low
sku,33ba4b29d820b397054cc97e892ab1bc,auto,2018-11-01,1.8,0.0,4.5,3.33,100.0,HW-trend,low
sku,33fac76e7f17367dedaef7954bbb33b4,health_beauty,2018-08-01,1.5,0.0,3.5,0.91,47.5,HW-trend,medium
sku,33fac76e7f17367dedaef7954bbb33b4,health_beauty,2018-09-01,1.6,0.0,3.5,0.91,47.5,HW-trend,medium
sku,33fac76e7f17367dedaef7954bbb33b4,health_beauty,2018-10-01,1.6,0.0,3.6,0.91,47.5,HW-trend,medium
sku,34d6306314a47fe15c1efdbc23302020,computers_accessories,2017-10-01,6.0,1.3,10.7,3.8,111.4,HW-trend,low
sku,34d6306314a47fe15c1efdbc23302020,computers_accessories,2017-11-01,6.4,1.7,11.1,3.8,111.4,HW-trend,low
sku,34d6306314a47fe15c1efdbc23302020,computers_accessories,2017-12-01,6.7,2.0,11.4,3.8,111.4,HW-trend,low
sku,34dabb8af33b3756cf72df05fb327011,tablets_printing_image,2018-06-01,1.6,0.0,3.9,1.86,159.9,HW-trend,low
sku,34dabb8af33b3756cf72df05fb327011,tablets_printing_image,2018-07-01,1.6,0.0,3.9,1.86,159.9,HW-trend,low
sku,34dabb8af33b3756cf72df05fb327011,tablets_printing_image,2018-08-01,1.7,0.0,4.0,1.86,159.9,HW-trend,low
sku,35afc973633aaeb6b877ff57b2793310,home_confort,2018-09-01,6.2,0.0,17.3,6.16,174.1,HW-trend,low
sku,35afc973633aaeb6b877ff57b2793310,home_confort,2018-10-01,5.4,0.0,16.5,6.16,174.1,HW-trend,low
sku,35afc973633aaeb6b877ff57b2793310,home_confort,2018-11-01,4.7,0.0,15.8,6.16,174.1,HW-trend,low
sku,35ebf08a93899d44e756809e11b14754,electronics,2018-09-01,2.2,0.0,7.3,3.15,315.4,HW-trend,low
sku,35ebf08a93899d44e756809e11b14754,electronics,2018-10-01,2.2,0.0,7.3,3.15,315.4,HW-trend,low
sku,35ebf08a93899d44e756809e11b14754,electronics,2018-11-01,2.1,0.0,7.2,3.15,315.4,HW-trend,low
sku,362b773250263786dd58670d2df42c3b,sports_leisure,2018-04-01,10.7,0.0,21.7,7.87,184.7,HW-trend,low
sku,362b773250263786dd58670d2df42c3b,sports_leisure,2018-05-01,10.8,0.0,21.8,7.87,184.7,HW-trend,low
sku,362b773250263786dd58670d2df42c3b,sports_leisure,2018-06-01,10.9,0.0,21.8,7.87,184.7,HW-trend,low
sku,363218ba55c610b750224f90bdd34be1,bed_bath_table,2018-09-01,10.3,0.4,20.3,17.89,368.2,HW-trend,low
sku,363218ba55c610b750224f90bdd34be1,bed_bath_table,2018-10-01,10.9,1.0,20.8,17.89,368.2,HW-trend,low
sku,363218ba55c610b750224f90bdd34be1,bed_bath_table,2018-11-01,11.4,1.5,21.4,17.89,368.2,HW-trend,low
sku,368c6c730842d78016ad823897a372db,garden_tools,2018-09-01,5.1,0.0,34.9,31.95,657.9,HW-trend,low
sku,368c6c730842d78016ad823897a372db,garden_tools,2018-10-01,4.4,0.0,34.1,31.95,657.9,HW-trend,low
sku,368c6c730842d78016ad823897a372db,garden_tools,2018-11-01,3.6,0.0,33.4,31.95,657.9,HW-trend,low
sku,36c2fb4fa746273709c373f6d6ec6796,bed_bath_table,2018-08-01,0.9,0.0,3.4,0.44,28.2,HW-trend,medium
sku,36c2fb4fa746273709c373f6d6ec6796,bed_bath_table,2018-09-01,0.8,0.0,3.3,0.44,28.2,HW-trend,medium
sku,36c2fb4fa746273709c373f6d6ec6796,bed_bath_table,2018-10-01,0.7,0.0,3.2,0.44,28.2,HW-trend,medium
sku,36f60d45225e60c7da4558b070ce4b60,computers_accessories,2018-08-01,7.9,0.0,47.0,31.04,1051.8,HW-trend,low
sku,36f60d45225e60c7da4558b070ce4b60,computers_accessories,2018-09-01,6.9,0.0,46.0,31.04,1051.8,HW-trend,low
sku,36f60d45225e60c7da4558b070ce4b60,computers_accessories,2018-10-01,6.0,0.0,45.1,31.04,1051.8,HW-trend,low
sku,371fa349d92646bbeea5873df0bcdc5a,housewares,2018-06-01,4.2,0.0,8.6,2.41,38.1,HW-trend,medium
sku,371fa349d92646bbeea5873df0bcdc5a,housewares,2018-07-01,4.6,0.1,9.0,2.41,38.1,HW-trend,medium
sku,371fa349d92646bbeea5873df0bcdc5a,housewares,2018-08-01,4.9,0.5,9.3,2.41,38.1,HW-trend,medium
sku,372645c7439f9661fbbacfd129aa92ec,bed_bath_table,2018-09-01,0.6,0.0,4.6,1.65,98.1,HW-trend,low
sku,372645c7439f9661fbbacfd129aa92ec,bed_bath_table,2018-10-01,0.5,0.0,4.5,1.65,98.1,HW-trend,low
sku,372645c7439f9661fbbacfd129aa92ec,bed_bath_table,2018-11-01,0.4,0.0,4.4,1.65,98.1,HW-trend,low
sku,380b4664ba5bb18cc9db78ee6bac3558,watches_gifts,2018-09-01,2.1,0.0,5.4,1.97,2.2,HW-trend,high
sku,380b4664ba5bb18cc9db78ee6bac3558,watches_gifts,2018-10-01,2.1,0.0,5.4,1.97,2.2,HW-trend,high
sku,380b4664ba5bb18cc9db78ee6bac3558,watches_gifts,2018-11-01,2.1,0.0,5.5,1.97,2.2,HW-trend,high
sku,386486367c1f9d4f587a8864ccb6902b,bed_bath_table,2018-06-01,0.9,0.0,7.3,1.65,122.0,HW-trend,low
sku,386486367c1f9d4f587a8864ccb6902b,bed_bath_table,2018-07-01,0.6,0.0,7.0,1.65,122.0,HW-trend,low
sku,386486367c1f9d4f587a8864ccb6902b,bed_bath_table,2018-08-01,0.3,0.0,6.8,1.65,122.0,HW-trend,low
sku,386eebb43722ab502f04f7900bd2451b,health_beauty,2018-08-01,0.7,0.0,4.3,1.14,81.1,HW-trend,low
sku,386eebb43722ab502f04f7900bd2451b,health_beauty,2018-09-01,0.6,0.0,4.2,1.14,81.1,HW-trend,low
sku,386eebb43722ab502f04f7900bd2451b,health_beauty,2018-10-01,0.4,0.0,4.0,1.14,81.1,HW-trend,low
sku,389d119b48cf3043d311335e499d9c6b,garden_tools,2018-09-01,1.1,0.0,39.6,31.92,368.5,HW-trend,low
sku,389d119b48cf3043d311335e499d9c6b,garden_tools,2018-10-01,0.0,0.0,38.5,31.92,368.5,HW-trend,low
sku,389d119b48cf3043d311335e499d9c6b,garden_tools,2018-11-01,0.0,0.0,38.5,31.92,368.5,HW-trend,low
sku,3a806ac1ab98107febb4ffcf38bc1fac,baby,2018-09-01,1.5,0.0,5.1,2.94,261.1,HW-trend,low
sku,3a806ac1ab98107febb4ffcf38bc1fac,baby,2018-10-01,1.5,0.0,5.1,2.94,261.1,HW-trend,low
sku,3a806ac1ab98107febb4ffcf38bc1fac,baby,2018-11-01,1.5,0.0,5.1,2.94,261.1,HW-trend,low
sku,3cb39171fd36c50097f2dedbbe0dfe6e,auto,2018-09-01,7.3,1.4,13.1,4.1,145.9,HW-trend,low
sku,3cb39171fd36c50097f2dedbbe0dfe6e,auto,2018-10-01,7.6,1.7,13.4,4.1,145.9,HW-trend,low
sku,3cb39171fd36c50097f2dedbbe0dfe6e,auto,2018-11-01,7.9,2.0,13.7,4.1,145.9,HW-trend,low
sku,3db75f31b76375c502f64d550dcd1166,computers_accessories,2018-04-01,0.0,0.0,4.5,1.28,34.5,HW-trend,medium
sku,3db75f31b76375c502f64d550dcd1166,computers_accessories,2018-05-01,0.0,0.0,4.5,1.28,34.5,HW-trend,medium
sku,3db75f31b76375c502f64d550dcd1166,computers_accessories,2018-06-01,0.0,0.0,4.5,1.28,34.5,HW-trend,medium
sku,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,2018-09-01,9.9,0.0,41.6,41.2,502.3,HW-trend,low
sku,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,2018-10-01,4.5,0.0,36.2,41.2,502.3,HW-trend,low
sku,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,2018-11-01,0.0,0.0,31.7,41.2,502.3,HW-trend,low
sku,3e442d09f9dfef002aadf31960869f65,computers_accessories,2018-09-01,2.6,0.0,5.1,1.0,26.3,HW-trend,medium
sku,3e442d09f9dfef002aadf31960869f65,computers_accessories,2018-10-01,2.9,0.4,5.5,1.0,26.3,HW-trend,medium
sku,3e442d09f9dfef002aadf31960869f65,computers_accessories,2018-11-01,3.3,0.8,5.9,1.0,26.3,HW-trend,medium
sku,3e5201fe0d1ba474d9b90152c83c706c,bed_bath_table,2018-09-01,0.1,0.0,3.2,0.39,25.6,HW-trend,medium
sku,3e5201fe0d1ba474d9b90152c83c706c,bed_bath_table,2018-10-01,0.0,0.0,3.1,0.39,25.6,HW-trend,medium
sku,3e5201fe0d1ba474d9b90152c83c706c,bed_bath_table,2018-11-01,0.0,0.0,3.1,0.39,25.6,HW-trend,medium
sku,3eef0cb94ba82de806bb30ab743c7655,office_furniture,2018-05-01,17.9,8.0,27.8,42.67,435.9,HW-trend,low
sku,3eef0cb94ba82de806bb30ab743c7655,office_furniture,2018-06-01,20.3,10.4,30.2,42.67,435.9,HW-trend,low
sku,3eef0cb94ba82de806bb30ab743c7655,office_furniture,2018-07-01,22.6,12.7,32.5,42.67,435.9,HW-trend,low
sku,3efd399c5d016b9e6a5ad3196eade44f,baby,2018-08-01,1.0,0.0,2.6,0.77,34.5,HW-trend,medium
sku,3efd399c5d016b9e6a5ad3196eade44f,baby,2018-09-01,0.9,0.0,2.6,0.77,34.5,HW-trend,medium
sku,3efd399c5d016b9e6a5ad3196eade44f,baby,2018-10-01,0.8,0.0,2.5,0.77,34.5,HW-trend,medium
sku,3f14d740544f37ece8a9e7bc8349797e,computers_accessories,2018-07-01,0.0,0.0,10.1,20.83,1365.4,HW-trend,low
sku,3f14d740544f37ece8a9e7bc8349797e,computers_accessories,2018-08-01,0.0,0.0,10.1,20.83,1365.4,HW-trend,low
sku,3f14d740544f37ece8a9e7bc8349797e,computers_accessories,2018-09-01,0.0,0.0,10.1,20.83,1365.4,HW-trend,low
sku,3f1a741cf5591384428c1cbb0ef07ec0,health_beauty,2018-09-01,1.1,0.0,4.2,1.25,71.9,HW-trend,low
sku,3f1a741cf5591384428c1cbb0ef07ec0,health_beauty,2018-10-01,1.0,0.0,4.2,1.25,71.9,HW-trend,low
sku,3f1a741cf5591384428c1cbb0ef07ec0,health_beauty,2018-11-01,1.0,0.0,4.2,1.25,71.9,HW-trend,low
sku,3fbc0ef745950c7932d5f2a446189725,health_beauty,2018-09-01,38.7,24.8,52.5,20.8,76.4,HW-trend,low
sku,3fbc0ef745950c7932d5f2a446189725,health_beauty,2018-10-01,43.1,29.3,57.0,20.8,76.4,HW-trend,low
sku,3fbc0ef745950c7932d5f2a446189725,health_beauty,2018-11-01,47.5,33.7,61.4,20.8,76.4,HW-trend,low
sku,404a57563d487aecbc2b1a01d9b89aab,bed_bath_table,2018-06-01,0.5,0.0,2.9,0.55,64.0,HW-trend,low
sku,404a57563d487aecbc2b1a01d9b89aab,bed_bath_table,2018-07-01,0.5,0.0,2.9,0.55,64.0,HW-trend,low
sku,404a57563d487aecbc2b1a01d9b89aab,bed_bath_table,2018-08-01,0.4,0.0,2.8,0.55,64.0,HW-trend,low
sku,40e8b425d1a26e2d9cb77363523e05ce,christmas_supplies,2018-06-01,2.0,0.0,8.0,10.33,674.1,HW-trend,low
sku,40e8b425d1a26e2d9cb77363523e05ce,christmas_supplies,2018-07-01,2.0,0.0,8.0,10.33,674.1,HW-trend,low
sku,40e8b425d1a26e2d9cb77363523e05ce,christmas_supplies,2018-08-01,2.0,0.0,8.0,10.33,674.1,HW-trend,low
sku,4178e16324fd0c9a8e18463caf390cc6,cool_stuff,2018-09-01,2.1,0.0,5.6,2.0,82.2,HW-trend,low
sku,4178e16324fd0c9a8e18463caf390cc6,cool_stuff,2018-10-01,2.3,0.0,5.7,2.0,82.2,HW-trend,low
sku,4178e16324fd0c9a8e18463caf390cc6,cool_stuff,2018-11-01,2.4,0.0,5.9,2.0,82.2,HW-trend,low
